Designator Footprint               Mid X         Mid Y         Ref X         Ref Y         Pad X         Pad Y TB      Rotation Comment        

Designator D12                      0mil          0mil     1027.6mil     1177.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1177.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1177.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1177.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1247.2mil     1177.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1177.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1177.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1177.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1182.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1182.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1182.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1182.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1247.2mil     1182.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1182.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1182.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1182.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1187.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1187.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1187.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1187.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1247.2mil     1187.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1187.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1187.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1187.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1192.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1192.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1192.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1192.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1247.2mil     1192.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1192.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1192.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1192.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1197.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1197.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1197.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1197.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1241.2mil     1197.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1197.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1197.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1197.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1202.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1202.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1202.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1202.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1241.2mil     1202.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1202.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1202.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1202.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1207.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1207.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1207.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1207.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1241.2mil     1207.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1207.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1207.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1207.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1212.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1212.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1212.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1212.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1241.2mil     1212.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1212.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1212.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1212.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1217.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1217.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1217.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1217.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1234mil     1217.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1217.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1217.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1217.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1222.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1222.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1222.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1222.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1234mil     1222.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1222.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1222.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1222.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1227.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1227.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1227.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1227.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1234mil     1227.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1227.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1227.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1227.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1232.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1232.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1232.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1232.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1234mil     1232.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1272.3mil     1232.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1232.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1232.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1232.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1232.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1237.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1237.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1237.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1237.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1228mil     1237.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1272.3mil     1237.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1237.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1237.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1237.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1237.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1242.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1242.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1242.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1242.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1228mil     1242.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1272.3mil     1242.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1242.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1242.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1242.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1242.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1247.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1247.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1247.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1247.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1222mil     1247.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1265.1mil     1247.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1247.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1247.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1247.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1247.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1252.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1252.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1252.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1252.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1222mil     1252.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1265.1mil     1252.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1252.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1252.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1252.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1252.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1257.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1257.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1257.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1257.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1222mil     1257.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1265.1mil     1257.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1257.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1257.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1257.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1257.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1262.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1262.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1262.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1262.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1222mil     1262.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1265.1mil     1262.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1262.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1262.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1262.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1262.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1267.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1267.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1267.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1267.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1216mil     1267.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1259.1mil     1267.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1267.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1267.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1267.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1267.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1272.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1272.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1272.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1272.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1216mil     1272.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1259.1mil     1272.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1272.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1272.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1272.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1272.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1277.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1277.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1277.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1277.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1216mil     1277.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1259.1mil     1277.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1277.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1277.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1277.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1277.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1282.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1282.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1282.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1282.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1216mil     1282.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1259.1mil     1282.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1282.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1282.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1282.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1282.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1287.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1287.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1287.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1287.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1210mil     1287.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1253.1mil     1287.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1287.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1287.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1287.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1287.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1292.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1292.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1292.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1292.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1210mil     1292.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1253.1mil     1292.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1292.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1292.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1292.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1292.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1297.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1297.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1297.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1297.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1210mil     1297.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1247.1mil     1297.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1297.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1297.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1297.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1297.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1302.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1302.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1302.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1302.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1202.8mil     1302.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1247.1mil     1302.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1302.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1302.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1302.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1302.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1307.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1307.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1307.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1307.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1202.8mil     1307.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1247.1mil     1307.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1307.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1307.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1307.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1307.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1312.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1312.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1312.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1312.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1202.8mil     1312.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1247.1mil     1312.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1312.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1312.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1312.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1312.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1317.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1317.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1317.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1190.7mil     1317.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1202.8mil     1317.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1241.1mil     1317.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1317.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1317.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1317.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1317.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1322.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1322.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1322.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1241.1mil     1322.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1322.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1322.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1322.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1322.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1327.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1327.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1327.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1241.1mil     1327.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1327.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1327.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1327.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1327.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1027.6mil     1332.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1083.9mil     1332.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1134.4mil     1332.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1241.1mil     1332.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1284.4mil     1332.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1340.7mil     1332.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1822mil     1332.5mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1884.3mil     1332.5mil          0mil          0mil  T          0.00 Comment        
